Date,rsi_2,rsi_3,rsi_14,rsi_21,rsi_28,rsi_35
11/17/2021,77.60554657742854,69.50413246755073,60.05895464036029,57.89722078166345,56.433844740015715,55.43943200750531
11/18/2021,98.0478670727502,92.92535993520505,68.86883010967095,64.51580259137093,61.81774258367209,59.99166021365973
11/19/2021,78.94630773080385,80.61691048124933,66.76692231558417,63.13469086854091,60.785319223875206,59.16702955252655
11/22/2021,25.639139499378416,39.130899178055905,56.80420857325966,56.37314816589153,55.642870453536375,55.01322257854789
11/23/2021,32.21433829071405,42.32843758551802,57.29709365596373,56.7227022924558,55.92064219425142,55.24553865751547
11/24/2021,32.802945847188184,42.55265082750761,57.32306911457476,56.740728741237135,55.93481629778362,55.25731977889858
11/26/2021,7.193345899254595,19.381878062217865,50.53651076074005,52.07201163203382,52.35572599224013,52.34925681683641
11/29/2021,57.30254112141767,50.04776533719729,54.862066971232494,54.99450129510084,54.61908482883481,54.21363799582222
11/30/2021,28.195648063691124,32.38382149139464,50.33078527190264,51.82261323544166,52.16245105532387,52.20361868908936
12/01/2021,12.928624058159627,20.04716757797837,45.614632383592905,48.41450414125416,49.479775782515226,49.98603699461532
12/02/2021,11.6608469787041,18.95949588575992,45.15714843751949,48.08117822928572,49.21624982625533,49.767550343831665
12/03/2021,4.726948421999893,11.7855103840092,41.78179329344505,45.614772956394845,47.26373639793216,48.14718745923429
12/06/2021,50.87775053923863,39.094477116279315,45.26264167695712,47.83443167621223,48.92378983400778,49.48471154468494
12/07/2021,85.85520559354103,72.12877404776825,52.98881672456545,52.97782424641425,52.85223322629774,52.691082915447524
12/08/2021,85.68981783613239,72.04932955851412,52.97790246358454,52.970391960679144,52.84652045706436,52.68641725680065
12/09/2021,39.347959382202994,47.871843251670605,49.61370871668313,50.6879144269233,51.09568106843707,51.25814064961642
12/10/2021,19.04200364242267,31.994340602344067,46.479898696096605,48.52344803521922,49.42159603643031,49.88563279661273
12/13/2021,7.956425448695697,19.140096170407375,42.57080027087505,45.754116010990295,47.25420542150005,48.096018747620064
12/14/2021,6.577869659257729,17.267058970704625,41.88791423351096,45.265860854628386,46.87051777051432,47.77842769602322
12/15/2021,77.0726017698162,64.0673399627607,49.61148618990607,50.21541837954435,50.56403544735683,50.748927283080704
12/16/2021,29.781265157150386,33.84760127377591,43.117757570225464,45.654211397581726,46.9988078529918,47.80361740651894
12/17/2021,46.66663445957798,44.05880655501776,45.113755585974474,46.9593036747617,47.980124389799954,48.59591959831843
12/20/2021,20.90191887410367,27.650179111894843,41.13011925635077,44.10867732877892,45.72968365902316,46.72464623051194
12/21/2021,64.91271698503861,55.7381744349142,46.86943904613424,47.88226233862341,48.571307560781875,49.02018914544002
12/22/2021,70.9228087401099,60.05839044498225,47.88572060573008,48.559605418541565,49.08482021479921,49.43675959302156
12/23/2021,71.42024644612178,60.35330300879158,47.94020544094749,48.595245164381865,49.1115920204257,49.458359285342524
12/27/2021,28.34609843285564,40.45431518520739,45.65713453183793,47.07430990238455,47.95034778549766,48.51092625511078
12/28/2021,61.369863828855095,55.90863117952227,47.56310498787382,48.278926343044525,48.83943459080167,49.22060285940957
12/29/2021,26.033928609718885,35.53682565418366,45.05710133858011,46.6376987649961,47.59787295910286,48.21329667180867
12/30/2021,18.092453182189388,29.409839621486682,44.10325344462342,46.01168916722511,47.12434075143468,47.829227560674745
12/31/2021,5.811710123764016,15.513531963640716,40.87555164347115,43.87012417193759,45.49848360071414,46.50826344116075
01/03/2022,73.81576092432601,64.13872754563778,48.62230483642007,48.66930554685582,48.99007708547354,49.2676310741613
01/04/2022,34.675323475339354,38.295366936640065,43.79205179948505,45.47777588421029,46.57146328543398,47.304055337466394
01/05/2022,16.02058155059059,23.019197124731633,39.18860407217199,42.281201921347936,44.09276101945251,45.264941528409196
01/06/2022,11.651557023199558,19.047324745427574,37.701197985942606,41.22098435361388,43.26062685406058,44.57560504571946
01/07/2022,8.655495824226463,16.360095407302367,36.7479410319716,40.543528436602834,42.729895573441205,44.13648956989811
01/10/2022,4.849997974768371,12.367070256209601,35.2821639034228,39.503463703834036,41.91625640888999,43.464018335455215
01/11/2022,77.29798994514488,62.367960871998235,44.01062618379151,44.89069449289124,45.80046343670761,46.50882488565178
01/12/2022,72.86097920583533,60.304026385565265,43.75647700373027,44.72346696768329,45.673798299828235,46.40594146084394
01/13/2022,18.411014362399456,26.463383518408804,37.71434714711925,40.62945295839197,42.531416501383134,43.83446532057837
01/14/2022,39.37798275645036,38.45202524191333,39.78639453618101,41.92124649920546,43.46483713459183,44.56618621756353
01/18/2022,14.107042324488901,20.758708331116097,35.36986552862032,38.82936409538233,41.054628541334466,42.57605619897842
01/19/2022,6.903090685263464,13.296714173321888,32.23651787046781,36.52925632739502,39.220808729479415,41.04206255568243
01/20/2022,2.459694363771092,6.805889941767731,27.582183384868998,32.90883733349071,36.25068773938865,38.51538080795463
01/21/2022,0.7010801027470421,2.804527245642305,21.168747088025853,27.36081911255583,31.43972413681381,34.28207993154726
01/24/2022,23.687611998442307,18.03169636121038,25.11858986512837,29.972048522799966,33.37138050747566,35.81192477895206
01/25/2022,11.225973622539229,11.533261818109324,22.241095733289114,27.484647730268108,31.186581179829048,33.8660730253831
01/26/2022,8.930486427174685,10.187831866029214,21.590396356385753,26.911750802113644,30.67775306987329,33.40955512933979
01/27/2022,28.905535463758085,19.826207366511525,23.25169945885935,27.994462252000687,31.474319800673328,34.03840138609854
01/28/2022,79.62319646350448,58.097732561728606,32.048803614065434,33.83386663307242,35.81404409020759,37.48645600752032
