Date,rsi_2,rsi_3,rsi_14,rsi_21,rsi_28,rsi_35
11/17/2021,76.60658081541148,56.5099343914391,49.17151439977069,48.777879691138835,48.590851246524956,48.61403930279094
11/18/2021,88.49004368979217,67.66044239795208,50.39968437709147,49.600520302894026,49.21840948263203,49.12227074358396
11/19/2021,13.270807469290375,21.509572436611975,44.01051110400903,45.33539709421721,45.971649117718,46.48203001412058
11/22/2021,43.58282225305768,40.68816124104135,46.326315549623324,46.851961405540315,47.11502279825927,47.40176838254657
11/23/2021,82.49113203939471,72.60661057595037,52.984098494176656,51.35672059721384,50.56413768950576,50.202467315350574
11/24/2021,86.02141306928591,76.13402042695525,54.10660305737162,52.13666137964032,51.168853786125396,50.69727940098773
11/26/2021,19.45081713557059,28.84603040470978,44.41453349935343,45.61840332479573,46.19532024486381,46.647654492894546
11/29/2021,22.00380830272354,30.22089146732405,44.64038037173179,45.768958477360435,46.30977107095483,46.74027097286734
11/30/2021,11.073511084810491,20.823115262213918,41.79285251448817,43.786947322334846,44.77187533836298,45.47488235546266
12/01/2021,5.849002169293911,14.670561666658912,39.36177381836808,42.06718894495639,43.427222549320476,44.363291005205866
12/02/2021,74.25809430458212,62.04543133355912,48.45559168215512,48.09555507855222,47.98941772154341,48.04518682325981
12/03/2021,67.82970396033295,58.849156846449816,47.95053361311707,47.75526522278046,47.729097877336606,47.83267296126742
12/06/2021,89.41474889005704,78.45617823231395,54.02820127973608,51.95876367250731,50.977114818311,50.48789736158891
12/07/2021,96.26708208459604,89.10638826785245,60.775433269063086,56.93544428394963,54.94834822364296,53.79923223255129
12/08/2021,95.83921139548858,88.87912541256537,60.74232684634825,56.91409728898303,54.93243523813834,53.78646326303514
12/09/2021,53.24306660101675,66.11490567543221,57.69612930319523,54.96656598243457,53.4867296928042,52.62918432782161
12/10/2021,80.21283484274234,78.67640097231718,60.93143525315107,57.31801250348706,55.35506174861345,54.1851396810573
12/13/2021,40.551150857330576,53.468815879829236,56.954446654718446,54.77203258945909,53.46679903803563,52.675102772381706
12/14/2021,23.597656654115028,39.631506262272026,54.187324125109,52.97699505577496,52.127133902205834,51.599686461191716
12/15/2021,22.921221574196693,39.09586319693884,54.087442818497706,52.912731243748176,52.079372792132304,51.56144031115942
12/16/2021,7.434676288801597,22.512884265157112,50.44889494024005,50.572348809311315,50.34142943114967,50.17057800744702
12/17/2021,1.0399655283762144,5.779651696115863,37.94108543956824,41.74927242028594,43.49235012647787,44.54229425135488
12/20/2021,0.8759196923708856,5.1540464536141855,36.86933979299116,40.93291384628514,42.83438102731235,43.989231429688886
12/21/2021,57.4946958745095,43.72954173116254,44.05503444136816,45.644887288491766,46.385845221366814,46.85721342200859
12/22/2021,74.79570834687772,58.82390607657727,47.89294919349644,48.249521129887626,48.38403427208027,48.48869541448265
12/23/2021,81.66094281195979,65.2531644207721,49.605037286868786,49.41981774674938,49.28540677818871,49.2265717113828
12/27/2021,92.94573756579564,79.41247888119791,54.348549836087535,52.7167453981272,51.846209791105785,51.33387983286793
12/28/2021,96.28344902338024,85.76289268489673,57.492834079291534,54.96591255435913,53.61853728108497,52.80529752072981
12/29/2021,97.62941474973842,88.8564827648771,59.30398659280165,56.27621827705308,54.65694940542005,53.67047943405387
12/30/2021,86.76710846726523,84.11774263145176,58.83735545306215,55.980620411259856,54.43849104383462,53.49599063338486
12/31/2021,93.8744809263687,88.7925723952209,60.57914383127433,57.21114742666573,55.40237359912317,54.293605063473386
01/03/2022,65.79666433835612,75.54267987901837,59.501976111618625,56.55173428150759,54.923682803852564,53.91544119366036
01/04/2022,10.905903326956604,26.20010390921152,51.24553738089183,51.32547395901128,51.0732768223557,50.84793378878094
01/05/2022,3.030698415715264,10.372749167869628,41.57099834622526,44.58733861548182,45.87874469172681,46.597637081859155
01/06/2022,23.407310510250525,23.193387181561604,43.68027657357265,45.95957601543352,46.9102514858772,47.430896214611
01/07/2022,7.44655688738483,11.074601490331219,36.45273800869631,40.57842801921246,42.61461750155131,43.83964381761574
01/10/2022,4.68843970847216,8.276394319440826,33.850720897447346,38.534835804587665,40.93763314971845,42.413604777186976
01/11/2022,2.3954377051820046,5.555555299520947,30.792031515306178,36.07011249585659,38.88693942775378,40.65448913945499
01/12/2022,2.2107093405706166,5.33098305511821,30.53817340746002,35.86435162598315,38.71512924587589,40.50674796259379
01/13/2022,0.9473117586522335,3.4973086058065945,28.360840249233092,34.09829097074818,37.239714376994115,39.237484598080144
01/14/2022,0.34164639134397135,1.9426833461396456,25.342715582613266,31.56678047221304,35.08884379354943,37.36796322875732
01/18/2022,0.14597807756416614,1.143461200551954,22.624718407135518,29.182171981370814,33.01589607684507,35.540674712051185
01/19/2022,0.10337161264610017,0.9356884574654174,21.721942929909787,28.372381919509962,32.303753269095836,34.90836924511977
01/20/2022,0.05805503300811665,0.685753998475036,20.54158275803593,27.308386969925266,31.36556337088554,34.07389757259746
