Date,rsi_2,rsi_3,rsi_14,rsi_21,rsi_28,rsi_35
11/17/2021,23.88019697510441,33.380643259877544,51.845505581291484,52.052070781022046,52.10904691051206,52.29873009799064
11/18/2021,2.0183943029524443,5.680532192638353,32.32622388142708,37.782851764820165,40.85045662417736,42.954826130821736
11/19/2021,1.6513237492492578,4.934794045865075,30.80965049001155,36.507094584288815,39.768660613081174,42.01664439466088
11/22/2021,57.093863295284365,44.06554463168866,41.33881975524389,43.60969237248779,45.12274575237124,46.305524559619855
11/23/2021,72.92328012282775,57.63019444589802,45.93321236511232,46.84692554123248,47.62617643996022,48.34494511755491
11/24/2021,78.39016723893957,62.32855087370974,47.45279667284685,47.92318367008316,48.46212049339922,49.02824152045001
11/26/2021,31.816759931963716,38.88340133158684,42.761042858130075,44.49402882314502,45.71889841391429,46.721948970445105
11/29/2021,72.60311323073547,64.19461020865984,49.498138570768745,49.269408484682806,49.43757143077065,49.76937408111934
11/30/2021,36.124830507772174,42.11327548411379,44.71433047143347,45.77893373146421,46.64077598494373,47.41306012557568
12/01/2021,47.102498044387396,47.68755574530956,45.8776840021032,46.599302568323345,47.27954343697363,47.93708793321956
12/02/2021,82.51989024889146,71.74533894393298,52.25549492087954,51.17191616226883,50.87454087247197,50.905749033232986
12/03/2021,84.04589480013443,73.07216867923205,52.68439518200775,51.483495279702545,51.12143123333488,51.11072683808562
12/06/2021,93.84775204554442,83.60818256911901,56.52248541570114,54.27885638577642,53.34047059923768,52.9557619640368
12/07/2021,97.86766457085432,91.37478719313894,61.66093550352636,58.162166399951545,56.48377991959259,55.602056626732015
12/08/2021,43.75336341222895,54.62905637855827,55.03184385735545,53.63515431278689,52.98072631116171,52.71318660050109
12/09/2021,63.78039370402097,65.14237018293086,57.49257089167604,55.455381620494606,54.44565704311357,53.944801508584824
12/10/2021,88.97136314543187,83.51787602263423,64.25013928029418,60.657297728624414,58.72337969113184,57.591887560876096
12/13/2021,58.39259527622135,64.35889727569875,60.35978602845011,57.980765966676564,56.646638859601175,55.87705760736654
12/14/2021,30.69752716057137,44.335584730233435,55.60114751988106,54.65704828010993,54.045152316324874,53.71606931903302
12/15/2021,79.84930233121844,74.69836836403364,63.55732435565422,60.7344219409908,59.05903579228771,58.014247526073675
12/16/2021,83.87358255879735,77.8820517787015,64.75394828840432,61.68309318899121,59.858069810804906,58.70868298954042
12/17/2021,86.06987776281356,79.41566915778266,65.23915863645308,62.06298840255102,60.1762341190248,58.984344667204596
12/20/2021,72.84243199919658,74.26618973432399,64.6006745788763,61.63522815056642,59.84828390589629,58.715335503210085
12/21/2021,91.12308442168826,84.41945643649255,66.93554388302556,63.409422177922394,61.31320662872123,59.97435536489024
12/22/2021,95.5718950440604,89.1926372721444,68.6000173723807,64.68898949811543,62.375562656577806,60.89059558691663
12/23/2021,98.2312334376131,93.60245807595545,70.96140378183422,66.5323072417365,63.916896664846696,62.22579679427723
12/27/2021,99.37404292174631,96.68577457064583,74.14429833461129,69.10622093841397,66.10562676013649,64.14134139725414
12/28/2021,99.44343885628489,96.90188772906595,74.43547520544317,69.34508207696564,66.31011575830564,64.32105704682222
12/29/2021,99.70185599742109,97.75881491111788,75.59260589975028,70.28799479530443,67.1144155242086,65.0263948450893
12/30/2021,57.489621546065806,73.61044035301867,72.78720533886147,68.53774157174526,65.82581181806755,63.99662110675727
12/31/2021,35.43002251345682,57.84944837334778,70.7092436825269,67.24494624396112,64.87598832032148,63.238594304024154
01/03/2022,21.542718309226487,45.55852898497446,68.92912395617412,66.14451626323537,64.07064816103735,62.59745469928228
01/04/2022,2.649775183580118,11.685825174649992,55.29423436218911,57.204535249503365,57.355179146128286,57.17062107161053
01/05/2022,1.4014236191282805,7.460390709776121,49.896158005298055,53.35882404439429,54.354723854005854,54.69183076845729
01/06/2022,39.19969156101242,31.848862728398103,53.14625559549762,55.434422247207266,55.93211442126635,55.98792358534618
01/07/2022,51.42103231018212,39.6740011965652,54.196163563792645,56.10738933777716,56.444293752435584,56.409119047714086
01/10/2022,79.06898976030553,61.47519988279868,57.561162176260474,58.280835957889714,58.10350466078865,57.77587632117707
01/11/2022,89.02593229152897,73.09901870428205,60.07875446229829,59.94103510562567,59.382524632161314,58.83495225006325
01/12/2022,62.149104852111066,60.62684896093039,58.38335148543299,58.82380073201019,58.54011220059271,58.15245492716489
01/13/2022,24.885340096491063,37.087283885193735,54.29149681578814,56.10090567836604,56.47946963093465,56.47982561953824
01/14/2022,19.582713327830348,32.77678624333623,53.38169959662341,55.49188374416316,56.017721474472644,56.10471746798038
01/18/2022,3.284712049734594,10.81813589096052,44.11291483232466,48.990262099997864,50.98491642400737,51.96807063604059
01/19/2022,1.7778432663723578,7.156240413672975,40.27785692049627,46.10228050827423,48.67561374459203,50.03433623785264
01/20/2022,0.9325412147086922,4.765659162479054,36.8677122508031,43.44550668630597,46.51697180831176,48.20992972093634
01/21/2022,0.35545167825569024,2.5683852586263214,31.90158764251997,39.37748184027129,43.130394061485305,45.306462440655096
01/24/2022,16.579917932438434,12.11921396611639,33.41933293266047,40.299837020315415,43.79719547998583,45.834165544247874
01/25/2022,7.64274035389424,7.931404433211725,30.767516581818484,38.113406432138945,41.964877135270676,44.25576569410943
01/26/2022,3.702113787701265,5.2464505838548945,28.373583271032246,36.08384578557135,40.24108045731567,42.759139648421495
01/27/2022,1.9096216770276726,3.588021850162079,26.36282449728536,34.33629140773154,38.738955694011885,41.44580063100883
01/28/2022,58.263861524177656,41.960667385208865,33.4453142220395,38.68397581874403,41.87629010140666,43.91829368642836
