Date,rsi_2,rsi_3,rsi_14,rsi_21,rsi_28,rsi_35
11/17/2021,82.78691037294999,66.60553518712928,57.864043331683334,60.27849198362251,61.430252235041316,61.87799495708109
11/18/2021,85.8468229073616,69.7805983528695,58.562323497161536,60.772797004265165,61.8295341109216,62.22053015914547
11/19/2021,95.22239649263588,83.09105947530149,62.27820179795512,63.41161477048564,63.96484457805021,64.05561932751604
11/22/2021,97.09598469082339,87.20702256998058,63.972486532391024,64.6282739775742,64.95489328551957,64.91004557864673
11/23/2021,33.549583441161204,46.34304205499436,57.281324582689834,59.60264597780358,60.77325266990736,61.288283170065604
11/24/2021,44.19259791574382,51.32749320341615,57.97107885059208,60.07757332005595,61.151138455799455,61.609555609020354
11/26/2021,17.220927952319926,30.528498421117348,53.42863346387856,56.657946397495465,58.303270875870545,59.13925196742007
11/29/2021,72.15107018048494,64.95222630067833,59.01695233902688,60.475105619936734,61.32176331188722,61.69413254292646
11/30/2021,76.54338128726488,68.27881699363097,59.750809524162825,60.98416508229901,61.727160354461624,62.03887912228291
12/01/2021,25.344677920261688,35.71487654806705,53.18297478849753,56.12356435350235,57.7100199741802,58.564208239680454
12/02/2021,19.80668896156365,31.069365509669808,51.89892934619337,55.158768092838024,56.90730405106778,57.86689497253426
12/03/2021,5.045179172924946,13.47166790748362,44.203875273733566,49.211651100540536,51.89550612161089,53.47833967791802
12/06/2021,4.474315218701932,12.55838433362453,43.607856618754596,48.739350915743536,51.49295156634731,53.123343989151174
12/07/2021,63.57889470492398,49.43286306204833,48.92606664582478,52.19399950753486,54.13852180828466,55.31310374446279
12/08/2021,75.69148925957234,59.698163638524434,50.93271580311492,53.518455360693785,55.15975414874115,56.1619481287567
12/09/2021,21.513502679824697,27.729164824361618,43.90005639635159,48.20877748171704,50.72480310716585,52.290632404388354
12/10/2021,39.18884480542192,37.86329163057093,45.54416545041183,49.28152824153945,51.545111476597164,52.968235829971974
12/13/2021,14.390078999388862,20.97942068471869,40.636921056991476,45.49565634421133,48.35125907790771,50.16214838050084
12/14/2021,12.016638563884683,18.99645492557039,39.91412794591467,44.930061043467525,47.87120110491257,49.73882903684122
12/15/2021,49.13982881559363,38.34009330591555,42.35724859366651,46.47601278901642,49.03237400270553,50.6867391423457
12/16/2021,14.586288158148975,19.117112685670946,37.720555611068264,42.92423163885876,46.046424992223,48.06708193377453
12/17/2021,26.48945150251457,25.56284691349245,38.554579746588985,43.44673386434396,46.43591047838091,48.38327584139273
12/20/2021,10.150475548692498,15.122651859874324,35.590270478234714,41.16170005003376,44.5114427140111,46.693121152000444
12/21/2021,63.46024158347594,50.78202170290848,41.335011473674044,44.768880621672345,47.1954372942419,48.867698669159935
12/22/2021,88.44763982035504,77.0939493425284,50.07568850841327,50.56886683188055,51.619041524115204,52.50327882490268
12/23/2021,94.57703757576057,86.22356948504532,55.920651682728746,54.69701329254733,54.85988175308395,55.21235717370817
12/27/2021,96.36478440161483,89.2124865425505,58.35411729053862,56.46618239356577,56.267800223453314,56.398793225103184
12/28/2021,84.98755426846736,83.68296838138241,57.658105028042236,55.999951277936944,55.90068028690594,56.08824510593935
12/29/2021,77.37222428290076,80.56096739045091,57.35104248139836,55.798310374123474,55.74346610152587,55.956039264161475
12/30/2021,34.45166880141544,57.99816082764348,55.15214367828421,54.36933101999844,54.635727440749775,55.02783822052738
